id,year,table_type,item,value_raw,source_file,extracted_at
754,2022,balance_sheet,1. 사채,"[""4, 13, 28"", ""24,912"", """", ""29,048"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
755,2022,balance_sheet,2. 장기차입금,"[""4, 12, 28"", ""654,979"", """", ""431,915"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
756,2022,balance_sheet,3. 장기미지급금,"[""4, 28"", ""2,439,232"", """", ""2,653,715"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
757,2022,balance_sheet,4. 장기충당부채,"[""15"", ""1,423,165"", """", ""1,659,774"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
758,2022,balance_sheet,5. 기타비유동부채,"["""", ""39,224"", """", ""76,697"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
759,2022,balance_sheet,부 채 총 계,"["""", """", ""50,667,559"", """", ""57,918,452""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
760,2022,balance_sheet,자 본,"["""", """", """", """", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
761,2022,balance_sheet,Ⅰ. 자본금,"[""18"", """", ""897,514"", """", ""897,514""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
762,2022,balance_sheet,1. 우선주자본금,"["""", ""119,467"", """", ""119,467"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
763,2022,balance_sheet,2. 보통주자본금,"["""", ""778,047"", """", ""778,047"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
764,2022,balance_sheet,Ⅱ. 주식발행초과금,"["""", """", ""4,403,893"", """", ""4,403,893""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
765,2022,balance_sheet,Ⅲ. 이익잉여금,"[""19"", """", ""204,388,016"", """", ""188,774,335""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
766,2022,balance_sheet,Ⅳ. 기타자본항목,"[""20"", """", ""(273,232)"", """", ""(882,010)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
767,2022,balance_sheet,자 본 총 계,"["""", """", ""209,416,191"", """", ""193,193,732""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
768,2022,balance_sheet,부 채 와 자 본 총 계,"["""", """", ""260,083,750"", """", ""251,112,184""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
769,2022,income_statement,(1) 당기법인세:,"["""", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
770,2022,income_statement,기간손익에 대한 당기법인세,"[""5,926,928"", ""8,041,604""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
771,2022,income_statement,당기에 인식한 조정사항,"[""(449,536)"", ""(321,952)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
772,2022,income_statement,소 계,"[""5,477,392"", ""7,719,652""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
773,2022,income_statement,(2) 이연법인세:,"["""", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
774,2022,income_statement,세액공제의 이월로 인한 이연법인세변동액,"[""(1,010,632)"", ""(332,351)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
775,2022,income_statement,일시적차이로 인한 이연법인세변동액,"[""(193,618)"", ""346,237""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
776,2022,income_statement,소 계,"[""(1,204,250)"", ""13,886""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
777,2022,income_statement,(3) 자본에 직접 부가되는 법인세부담액,"[""-"", ""-""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
778,2022,income_statement,법인세비용 계,"[""4,273,142"", ""7,733,538""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
779,2022,cash_flow,Ⅰ. 영업활동 현금흐름,"["""", """", ""44,788,749"", """", ""51,250,069""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
780,2022,cash_flow,1. 영업에서 창출된 현금흐름,"["""", ""49,589,897"", """", ""50,357,361"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
781,2022,cash_flow,가. 당기순이익,"["""", ""25,418,778"", """", ""30,970,954"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
782,2022,cash_flow,나. 조정,"[""27"", ""31,039,388"", """", ""25,168,062"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
783,2022,cash_flow,다. 영업활동으로 인한 자산부채의 변동,"[""27"", ""(6,868,269)"", """", ""(5,781,655)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
784,2022,cash_flow,2. 이자의 수취,"["""", ""339,560"", """", ""282,918"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
785,2022,cash_flow,3. 이자의 지급,"["""", ""(287,488)"", """", ""(125,036)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
786,2022,cash_flow,4. 배당금 수입,"["""", ""3,551,435"", """", ""6,560,011"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
787,2022,cash_flow,5. 법인세 납부액,"["""", ""(8,404,655)"", """", ""(5,825,185)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
788,2022,cash_flow,Ⅱ. 투자활동 현금흐름,"["""", """", ""(28,123,886)"", """", ""(24,435,207)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
789,2022,cash_flow,1. 단기금융상품의 순감소(증가),"["""", ""15,000,439"", """", ""13,600,708"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
790,2022,cash_flow,2. 기타포괄손익-공정가치금융자산의 처분,"["""", ""10,976"", """", ""-"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
791,2022,cash_flow,3. 기타포괄손익-공정가치금융자산의 취득,"["""", ""-"", """", ""(234,975)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
792,2022,cash_flow,4. 당기손익-공정가치금융자산의 처분,"["""", ""1,744"", """", ""912"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
793,2022,cash_flow,"5. 종속기업, 관계기업 및 공동기업 투자의 처분","["""", ""165,089"", """", ""605,607"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
794,2022,cash_flow,"6. 종속기업, 관계기업 및 공동기업 투자의 취득","["""", ""(1,001,723)"", """", ""(138,858)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
795,2022,cash_flow,7. 유형자산의 처분,"["""", ""288,684"", """", ""408,560"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
796,2022,cash_flow,8. 유형자산의 취득,"["""", ""(39,160,176)"", """", ""(36,021,504)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
797,2022,cash_flow,9. 무형자산의 처분,"["""", ""6,242"", """", ""5,809"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
798,2022,cash_flow,10. 무형자산의 취득,"["""", ""(3,298,378)"", """", ""(2,459,929)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
799,2022,cash_flow,11. 기타투자활동으로 인한 현금유출입액,"["""", ""(136,783)"", """", ""(201,537)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
800,2022,cash_flow,Ⅲ. 재무활동 현금흐름,"["""", """", ""(16,665,064)"", """", ""(23,885,054)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
801,2022,cash_flow,1. 단기차입금의 순증가(감소),"[""27"", ""(6,700,826)"", """", ""(3,288,858)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
802,2022,cash_flow,2. 사채 및 장기차입금의 상환,"[""27"", ""(155,264)"", """", ""(117,963)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
803,2022,cash_flow,3. 배당금의 지급,"["""", ""(9,808,974)"", """", ""(20,478,233)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
804,2022,cash_flow,Ⅳ. 외화환산으로 인한 현금의 변동,"["""", """", ""2,922"", """", ""19""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
805,2022,cash_flow,Ⅴ. 현금및현금성자산의 증가(감소)(Ⅰ+Ⅱ+Ⅲ+Ⅳ),"["""", """", ""2,721"", """", ""2,929,827""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
806,2022,cash_flow,Ⅵ. 기초의 현금및현금성자산,"["""", """", ""3,918,872"", """", ""989,045""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
807,2022,cash_flow,Ⅶ. 기말의 현금및현금성자산,"["""", """", ""3,921,593"", """", ""3,918,872""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2022.htm,2026-03-31T07:17:33.586229+00:00
808,2023,balance_sheet,자 산,"["""", """", """", """", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
809,2023,balance_sheet,Ⅰ. 유 동 자 산,"["""", """", ""68,548,442"", """", ""59,062,658""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
810,2023,balance_sheet,1. 현금및현금성자산,"[""4, 28"", ""6,061,451"", """", ""3,921,593"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
811,2023,balance_sheet,2. 단기금융상품,"[""4, 28"", ""50,071"", """", ""137"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
812,2023,balance_sheet,3. 매출채권,"[""4, 5, 7, 28"", ""27,363,016"", """", ""20,503,223"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
813,2023,balance_sheet,4. 미수금,"[""4, 7, 28"", ""1,910,054"", """", ""2,925,006"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
814,2023,balance_sheet,5. 선급비용,"["""", ""1,349,755"", """", ""1,047,900"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
815,2023,balance_sheet,6. 재고자산,"[""8"", ""29,338,151"", """", ""27,990,007"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
816,2023,balance_sheet,7. 기타유동자산,"[""4, 28"", ""2,475,944"", """", ""2,674,792"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
817,2023,balance_sheet,Ⅱ. 비 유 동 자 산,"["""", """", ""228,308,847"", """", ""201,021,092""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
818,2023,balance_sheet,1. 기타포괄손익-공정가치금융자산,"[""4, 6, 28"", ""1,854,503"", """", ""1,364,325"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
819,2023,balance_sheet,2. 당기손익-공정가치금융자산,"[""4, 6, 28"", ""1"", """", ""283"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
820,2023,balance_sheet,"3. 종속기업, 관계기업 및 공동기업 투자","[""9"", ""57,392,438"", """", ""57,397,249"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
821,2023,balance_sheet,4. 유형자산,"[""10"", ""140,579,161"", """", ""123,266,986"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
822,2023,balance_sheet,5. 무형자산,"[""11"", ""10,440,211"", """", ""8,561,424"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
823,2023,balance_sheet,6. 순확정급여자산,"[""14"", ""3,745,697"", """", ""4,410,223"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
824,2023,balance_sheet,7. 이연법인세자산,"[""25"", ""9,931,358"", """", ""2,142,512"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
825,2023,balance_sheet,8. 기타비유동자산,"[""4, 7, 28"", ""4,365,478"", """", ""3,878,090"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
826,2023,balance_sheet,자 산 총 계,"["""", """", ""296,857,289"", """", ""260,083,750""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
827,2023,balance_sheet,부 채,"["""", """", """", """", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
828,2023,balance_sheet,Ⅰ. 유 동 부 채,"["""", """", ""41,775,101"", """", ""46,086,047""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
829,2023,balance_sheet,1. 매입채무,"[""4, 28"", ""7,943,834"", """", ""8,729,315"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
830,2023,balance_sheet,2. 단기차입금,"[""4, 5, 12, 28"", ""5,625,163"", """", ""2,381,512"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
831,2023,balance_sheet,3. 미지급금,"[""4, 28"", ""15,256,046"", """", ""18,554,543"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
832,2023,balance_sheet,4. 선수금,"[""17"", ""302,589"", """", ""320,689"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
833,2023,balance_sheet,5. 예수금,"[""4, 28"", ""445,470"", """", ""523,354"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
834,2023,balance_sheet,6. 미지급비용,"[""4, 17, 28"", ""6,931,991"", """", ""8,359,296"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
835,2023,balance_sheet,7. 당기법인세부채,"["""", ""-"", """", ""2,533,481"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
836,2023,balance_sheet,8. 유동성장기부채,"[""4, 12, 13, 28"", ""228,491"", """", ""135,753"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
837,2023,balance_sheet,9. 충당부채,"[""15"", ""4,540,702"", """", ""4,059,491"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
838,2023,balance_sheet,10. 기타유동부채,"[""17"", ""500,815"", """", ""488,613"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
839,2023,balance_sheet,Ⅱ. 비 유 동 부 채,"["""", """", ""30,294,414"", """", ""4,581,512""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
840,2023,balance_sheet,1. 사채,"[""4, 13, 28"", ""19,064"", """", ""24,912"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
841,2023,balance_sheet,2. 장기차입금,"[""4, 12, 28"", ""22,902,035"", """", ""654,979"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
842,2023,balance_sheet,3. 장기미지급금,"[""4, 28"", ""4,942,826"", """", ""2,439,232"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
843,2023,balance_sheet,4. 장기충당부채,"[""15"", ""2,413,133"", """", ""1,423,165"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
844,2023,balance_sheet,5. 기타비유동부채,"["""", ""17,356"", """", ""39,224"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
845,2023,balance_sheet,부 채 총 계,"["""", """", ""72,069,515"", """", ""50,667,559""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
846,2023,balance_sheet,자 본,"["""", """", """", """", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
847,2023,balance_sheet,Ⅰ. 자본금,"[""18"", """", ""897,514"", """", ""897,514""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
848,2023,balance_sheet,1. 우선주자본금,"["""", ""119,467"", """", ""119,467"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
849,2023,balance_sheet,2. 보통주자본금,"["""", ""778,047"", """", ""778,047"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
850,2023,balance_sheet,Ⅱ. 주식발행초과금,"["""", """", ""4,403,893"", """", ""4,403,893""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
851,2023,balance_sheet,Ⅲ. 이익잉여금,"[""19"", """", ""219,963,351"", """", ""204,388,016""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
852,2023,balance_sheet,Ⅳ. 기타자본항목,"[""20"", """", ""(476,984)"", """", ""(273,232)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
853,2023,balance_sheet,자 본 총 계,"["""", """", ""224,787,774"", """", ""209,416,191""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
854,2023,balance_sheet,부 채 와 자 본 총 계,"["""", """", ""296,857,289"", """", ""260,083,750""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
855,2023,income_statement,(1) 당기법인세:,"["""", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
856,2023,income_statement,기간손익에 대한 당기법인세,"[""337,983"", ""5,926,928""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
857,2023,income_statement,당기에 인식한 조정사항,"[""(487,822)"", ""(449,536)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
858,2023,income_statement,소 계,"[""(149,839)"", ""5,477,392""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
859,2023,income_statement,(2) 이연법인세:,"["""", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
860,2023,income_statement,세액공제의 이월로 인한 이연법인세변동액,"[""(4,713,725)"", ""(1,010,632)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
861,2023,income_statement,일시적차이로 인한 이연법인세변동액,"[""(2,073,330)"", ""(193,618)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
862,2023,income_statement,이월결손금으로 인한 이연법인세변동액,"[""(928,705)"", ""-""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
863,2023,income_statement,소 계,"[""(7,715,760)"", ""(1,204,250)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
864,2023,income_statement,법인세비용 계,"[""(7,865,599)"", ""4,273,142""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
865,2023,cash_flow,Ⅰ. 영업활동 현금흐름,"["""", """", ""34,455,084"", """", ""44,788,749""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
866,2023,cash_flow,1. 영업에서 창출된 현금흐름,"["""", ""8,088,628"", """", ""49,589,897"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
867,2023,cash_flow,가. 당기순이익,"["""", ""25,397,099"", """", ""25,418,778"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
868,2023,cash_flow,나. 조정,"[""27"", ""(4,092,924)"", """", ""31,039,388"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
869,2023,cash_flow,다. 영업활동으로 인한 자산부채의 변동,"[""27"", ""(13,215,547)"", """", ""(6,868,269)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
870,2023,cash_flow,2. 이자의 수취,"["""", ""332,111"", """", ""339,560"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
871,2023,cash_flow,3. 이자의 지급,"["""", ""(798,649)"", """", ""(287,488)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
872,2023,cash_flow,4. 배당금 수입,"["""", ""29,497,803"", """", ""3,551,435"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
873,2023,cash_flow,5. 법인세 납부액,"["""", ""(2,664,809)"", """", ""(8,404,655)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
874,2023,cash_flow,Ⅱ. 투자활동 현금흐름,"["""", """", ""(47,571,537)"", """", ""(28,123,886)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
875,2023,cash_flow,1. 단기금융상품의 순감소(증가),"["""", ""(49,934)"", """", ""15,000,439"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
876,2023,cash_flow,2. 기타포괄손익-공정가치금융자산의 처분,"["""", ""15,538"", """", ""10,976"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
877,2023,cash_flow,3. 기타포괄손익-공정가치금융자산의 취득,"["""", ""(15,515)"", """", ""-"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
878,2023,cash_flow,4. 당기손익-공정가치금융자산의 처분,"["""", ""243"", """", ""1,744"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
879,2023,cash_flow,"5. 종속기업, 관계기업 및 공동기업 투자의 처분","["""", ""144,292"", """", ""165,089"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
880,2023,cash_flow,"6. 종속기업, 관계기업 및 공동기업 투자의 취득","["""", ""(108,300)"", """", ""(1,001,723)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
881,2023,cash_flow,7. 유형자산의 처분,"["""", ""164,415"", """", ""288,684"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2023.htm,2026-03-31T07:17:33.809670+00:00
